time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
-0.005301,0.096086,-0.164990,0.142282
0.024555,-0.017203,0.195707,0.130789
0.064362,0.037093,-0.104079,-0.012942
0.094217,0.026147,-0.139137,-0.044309
0.124073,-0.003043,-0.015057,-0.023997
0.163880,-0.051852,0.014704,-0.012459
0.193735,0.027584,0.013033,-0.001429
0.223591,0.025891,0.079875,0.029427
0.263398,-0.007674,0.055912,0.050028
0.293252,0.038727,-0.025840,0.011822
0.323108,0.046702,0.003878,-0.028509
0.362915,-0.026990,0.031546,-0.005069
0.392770,-0.029763,-0.031899,-0.008508
0.422626,0.015090,0.009508,-0.020922
0.462433,0.001311,0.081030,0.012272
0.492288,-0.016101,0.050426,0.044954
0.522144,0.011441,0.021984,0.025829
0.561951,0.038193,0.026037,-0.003605
0.591806,-0.020501,0.025888,0.011250
0.631613,-0.006637,0.005210,0.002291
0.661469,0.056237,0.019930,-0.035471
0.691324,0.004547,0.072803,-0.001287
0.731131,0.017549,0.031612,0.005417
0.760987,0.050331,0.044555,-0.029152
0.790842,0.041819,0.048908,-0.003019
0.830649,0.003079,0.040146,-0.001401
0.860505,-0.001381,0.045189,0.007248
0.890360,0.022013,0.059342,-0.020293
0.930167,-0.007968,0.041949,0.018885
0.960022,-0.017411,0.030344,0.048384
0.989878,0.010924,0.028917,0.020173
1.029685,-0.007714,0.051168,0.027775
1.059540,-0.003017,0.041012,0.046351
1.089396,0.019329,0.027652,0.023549
1.129203,0.008441,0.055069,-0.000203
1.159058,-0.014985,0.085165,0.022640
1.188914,-0.004417,0.044468,0.026252
1.228721,0.010527,0.054845,0.004377
1.258576,0.026430,0.046923,-0.001987
1.288432,0.005867,0.042783,0.000664
1.328240,0.024245,0.034000,0.020733
1.358095,0.035942,0.070738,0.009742
1.397902,0.026716,0.092407,-0.026990
1.427758,0.012605,0.069054,-0.015454
1.457613,0.051486,0.048452,-0.010978
1.497420,0.041570,0.070939,-0.018827
1.527276,0.010287,0.065965,0.016153
1.557131,0.010269,0.033881,0.019804
1.596938,0.016221,0.068301,0.002614
1.626794,0.003164,0.051363,0.018073
1.656649,-0.012225,0.040934,0.031123
1.696456,0.011331,0.052698,0.021546
1.726312,0.009159,0.077175,0.018118
1.756167,0.006854,0.066581,0.028707
1.795974,0.005294,0.052207,0.000467
1.825830,-0.074906,0.096660,-0.061741
1.855685,-0.038740,0.114353,-0.014574
1.895492,-0.051067,0.030137,0.012531
1.925347,0.020213,-0.020546,-0.012852
1.965155,0.004813,0.146420,-0.100445
1.995010,-0.046981,0.055144,-0.025133
2.024865,0.003053,0.097830,0.020614
2.064673,-0.016936,0.112501,-0.045880
2.094528,-0.067169,0.058582,-0.003951
2.124383,-0.030072,0.050928,0.055403
2.164190,-0.023232,0.063430,0.045937
2.194046,0.012410,0.019179,0.034404
2.223901,0.011586,0.038887,0.029448
2.263708,0.061653,0.100825,-0.011261
2.293564,0.065009,0.093643,-0.049524
2.323419,0.123795,0.155091,-0.034880
2.363226,0.071031,0.116683,-0.031313
2.393082,0.020535,0.086290,0.012292
2.422937,-0.037359,0.028229,0.057617
2.462744,-0.013247,0.044165,-0.018831
2.492600,-0.040379,0.069511,0.032731
2.522455,0.017014,0.050953,0.066307
2.562262,0.013363,0.071358,0.010469
2.592118,-0.013607,0.080119,-0.011505
2.621973,-0.002429,0.042339,-0.006591
2.661780,0.014862,0.043022,-0.012132
2.691636,0.009488,0.076652,-0.006561
2.731443,-0.024359,0.035372,0.024209
2.761298,0.006151,-0.026128,-0.024811
2.791153,-0.011690,0.043861,-0.066453
2.830961,-0.019308,0.046761,0.005560
2.860816,0.028589,0.005950,0.004095
2.890671,0.075631,0.011918,-0.044938
2.930479,0.015795,0.085403,-0.004503
2.960334,0.018436,0.039202,0.080128
2.990189,0.074514,0.024577,0.042430
3.029996,0.025373,0.004534,-0.064227
3.059852,0.001423,0.073623,-0.063984
3.089707,-0.031430,0.029113,-0.016682
3.129514,0.037828,0.042367,0.012421
3.159370,0.004170,0.037408,0.047301
3.189225,-0.024627,-0.005856,0.061627
3.229032,-0.034726,0.009617,0.060386
3.258888,-0.058496,0.031256,0.001815
3.288743,-0.069828,0.023913,0.018548
3.328549,0.016316,0.039776,-0.033122
3.358405,0.057020,-0.002560,-0.017660
3.398212,0.021991,0.041165,0.026383
3.428067,0.043307,0.017174,0.028843
3.457922,0.056062,0.024717,0.000868
3.497730,0.016279,0.011725,0.000307
3.527585,0.006534,-0.010412,0.021802
3.557440,0.004475,-0.000591,0.027058
3.597248,-0.033774,0.021425,-0.029460
3.627103,-0.071705,-0.018698,-0.005931
3.656958,-0.007118,-0.003153,0.033435
3.696765,0.004370,0.036582,0.013720
3.726621,-0.027800,-0.013367,0.039621
3.756476,0.010307,-0.027536,0.056915
3.796283,-0.007412,0.000455,0.020250
3.826139,-0.065886,0.035009,0.028544
3.855994,0.032677,0.027069,-0.019372
3.895801,0.146841,-0.057744,-0.017954
3.925657,-0.263188,-0.035303,-0.017576
3.955512,-0.151519,-0.253039,0.171334
3.995319,0.256282,-0.108150,0.069700
4.037632,0.059742,-0.136251,0.081774
4.067488,-0.160707,-0.226987,0.015539
4.097343,-0.054808,-0.077744,-0.047227
4.127198,-0.089010,0.227396,-0.111639
4.167006,0.073585,0.024360,-0.086359
4.196861,-0.090744,-0.110798,-0.067759
4.226716,-0.139644,-0.071961,-0.033224
4.266524,0.131701,0.078683,0.037939
4.296379,0.065106,-0.028659,0.044973
4.326234,-0.052953,-0.092636,0.005916
4.366041,0.008794,0.021437,-0.062036
4.395897,0.061954,-0.018115,0.061510
4.425752,-0.001861,-0.058436,0.053065
4.465559,-0.050126,-0.104458,-0.033183
4.495415,0.000195,-0.067085,-0.045961
4.535222,0.043192,-0.121068,0.012601
4.565077,-0.038949,-0.131258,-0.058689
4.594933,-0.014152,-0.131931,-0.041966
4.634740,-0.011964,-0.072771,0.008594
4.664595,0.029810,-0.092108,-0.019664
4.694451,0.025459,-0.133938,0.017789
4.724288,0.030683,-0.114110,-0.000319
4.764095,0.011245,-0.127689,-0.041884
4.793950,-0.031743,-0.176194,-0.021983
4.823806,-0.044647,-0.118001,-0.001849
4.863613,0.048753,-0.117780,0.004890
4.893468,0.052795,-0.127740,0.011769
4.923324,0.027559,-0.139492,0.044538
4.963131,0.013416,-0.136639,-0.010770
4.992986,-0.043082,-0.135057,-0.017494
5.022842,-0.017108,-0.185215,-0.006186
5.062649,-0.023880,-0.200306,0.029075
5.092504,-0.009403,-0.179998,0.043399
5.122360,0.027700,-0.178565,0.025719
5.162167,-0.143074,-0.263897,0.002461
5.192022,-0.088206,-0.268790,-0.004796
5.221878,0.063955,-0.198080,-0.045068
5.261685,0.104266,-0.183445,-0.085344
5.291540,0.028252,-0.171387,-0.054011
5.331349,0.041500,-0.204142,0.005938
5.361204,0.020098,-0.221192,0.037571
5.391059,-0.044317,-0.167501,0.003066
5.430867,-0.013407,-0.232431,-0.000137
5.460722,-0.079979,-0.267740,-0.015062
5.490578,-0.033715,-0.220783,-0.014586
5.530385,0.019610,-0.176559,-0.055480
5.560240,0.048818,-0.209731,-0.047655
5.590096,-0.032017,-0.255993,-0.019190
5.629903,-0.026714,-0.242714,-0.030120
5.659758,-0.047597,-0.266464,0.015269
5.689614,-0.002040,-0.243146,0.023968
5.729421,0.090112,-0.287488,-0.000610
5.759276,-0.034547,-0.215215,0.013520
5.789132,-0.068028,-0.227688,0.054249
5.828939,0.171852,-0.164684,0.100408
5.858794,0.032331,-0.168080,0.145190
5.888650,-0.096751,-0.203607,0.036323
5.928457,-0.016470,-0.191780,-0.119192
5.958312,0.150684,-0.327286,-0.035518
5.998119,0.058362,-0.391669,-0.038812
6.027975,-0.163909,-0.180684,-0.022952
6.057830,-0.109639,-0.072783,-0.017711
6.097637,0.024412,-0.163548,-0.009511
6.127493,0.017437,-0.189328,-0.007204
6.157348,-0.068150,-0.180870,-0.024757
6.197155,0.004144,-0.290948,0.028729
6.227011,-0.044907,-0.218103,0.074402
6.256866,-0.067690,-0.135439,0.042806
6.296673,-0.016178,-0.165180,-0.053419
6.326529,-0.064283,-0.158014,-0.044786
6.356384,-0.059409,-0.154898,-0.063136
6.396191,-0.025762,-0.124079,0.022134
6.426047,0.001198,-0.140251,0.055235
6.455902,0.020853,-0.121029,0.045054
6.495709,0.002925,-0.115929,-0.013747
6.525565,-0.010209,-0.118968,-0.014338
6.555420,0.000242,-0.146586,0.022154
6.595227,-0.033331,-0.165539,0.051147
6.625083,-0.051726,-0.123863,0.019030
6.664890,0.028752,-0.130377,0.023335
6.694746,-0.005174,-0.169625,0.039600
6.724601,-0.028371,-0.181982,0.071841
6.764408,-0.042162,-0.110946,0.048527
6.794264,-0.009660,-0.140676,0.054183
6.824119,-0.023872,-0.152690,0.038058
6.863926,-0.001285,-0.201304,0.038505
6.893782,-0.010801,-0.173035,0.044967
6.923637,-0.016735,-0.125124,0.065610
6.963444,0.020726,-0.106707,0.005383
6.993300,0.035424,-0.073587,-0.002275
7.023155,0.018252,-0.078917,0.018648
7.062962,-0.002653,-0.078848,0.047920
7.092818,0.010809,-0.086448,0.009464
7.122673,0.041144,-0.092838,-0.011140
7.162480,-0.015236,-0.059581,0.024901
7.192336,-0.000872,-0.071976,0.035026
7.222191,0.023324,-0.080087,0.014599
7.261998,-0.010782,-0.039076,0.019861
7.291854,-0.012090,-0.027373,0.044693
7.331660,0.031516,-0.055612,-0.006734
7.361515,-0.029434,-0.029761,-0.037136
7.391370,-0.056567,-0.037850,0.003924
7.431178,-0.031626,-0.020679,0.030942
7.461033,-0.022774,-0.026411,0.027183
7.490889,-0.028062,-0.014239,0.013769
7.530696,-0.066561,0.007546,0.022506
7.560551,-0.090764,-0.035120,0.047456
7.590406,-0.089764,0.001097,0.055189
7.630214,0.003060,-0.005399,0.049610
7.660069,-0.002691,-0.031603,0.033992
7.689925,-0.003049,-0.032187,0.041740
7.729732,0.046790,0.004336,0.066108
7.759587,0.095527,-0.005062,0.050960
7.789442,0.061121,0.020210,-0.002559
7.829250,-0.044000,0.102664,-0.019541
7.859105,0.020400,0.065795,-0.006589
7.888960,0.060190,0.037518,-0.035068
7.928768,0.030055,0.071736,-0.023449
7.958623,-0.000527,0.089414,0.035020
7.988478,0.029554,0.065678,0.001247
8.038255,-0.016966,0.137556,0.000895
8.068111,-0.009492,0.158440,0.042499
8.097966,0.002511,0.153953,0.021078
8.127822,-0.038615,0.170994,-0.065861
8.167629,0.049199,0.151209,-0.045972
8.197484,0.037683,0.009680,0.036935
8.227340,-0.138350,0.126487,0.042559
8.267147,0.160945,0.152380,0.001649
8.297002,0.224438,0.008623,0.120916
8.326859,-0.068209,0.148978,0.181865
8.366666,-0.058646,0.306069,-0.037988
8.396521,0.195018,0.116883,-0.108477
8.426377,0.066368,0.064772,0.028114
8.466184,-0.161090,0.283632,0.098691
8.496039,0.082424,0.274040,-0.001922
8.525895,0.192878,0.134092,-0.047362
8.565702,-0.085140,0.138245,0.074391
8.595557,-0.035567,0.254682,0.078934
8.635364,0.163195,0.269173,-0.027159
8.665220,0.020805,0.200229,0.007237
8.695075,-0.100758,0.214704,0.034592
8.724919,0.005293,0.265941,0.002789
8.764726,0.075068,0.239446,-0.022558
8.794581,-0.019062,0.225064,0.016834
8.824437,-0.041737,0.243039,0.027330
8.864244,0.041289,0.266095,0.025335
8.894099,0.013466,0.253552,0.064617
8.923955,0.023781,0.252877,0.043298
8.963762,0.039679,0.259878,-0.015595
8.993617,-0.077893,0.355265,0.008979
9.023473,-0.009277,0.336015,0.022508
9.063280,0.156924,0.217233,-0.007633
9.093135,-0.041959,0.293466,0.011150
9.132943,0.017529,0.347644,0.033448
9.162798,0.130822,0.284990,-0.013776
9.192654,-0.020058,0.272270,-0.004064
9.232461,-0.080312,0.389249,0.040987
9.262316,0.121041,0.321681,0.004859
9.292172,0.112598,0.265491,-0.018405
9.331978,-0.133073,0.404462,0.009484
9.361833,0.046540,0.402759,0.017410
9.391689,0.221168,0.227611,-0.008061
9.431496,-0.102147,0.342628,0.003312
9.461351,-0.071536,0.458925,0.032521
9.491207,0.173459,0.340303,0.007586
9.531014,0.021611,0.287760,-0.015091
9.560870,-0.056150,0.376186,-0.002824
9.590725,0.061536,0.360448,0.021649
9.630532,0.075027,0.319924,0.001906
9.660388,-0.015185,0.338826,0.003515
9.690243,-0.031234,0.337698,0.035639
9.730050,0.084856,0.324636,-0.003192
9.759906,0.046581,0.318296,-0.005801
9.799713,-0.044023,0.360150,0.040604
9.829568,0.036408,0.359140,0.020454
9.859424,0.063996,0.296887,-0.010364
9.899231,-0.040178,0.333424,0.027411
9.929087,-0.004207,0.351354,0.049840
9.958942,0.064246,0.303293,-0.003176
9.998749,-0.021214,0.333818,0.009488
10.028605,0.022041,0.283052,0.044824
10.058460,0.089928,0.275808,0.017295
10.098267,0.003998,0.363333,-0.026583
10.128123,0.033562,0.356265,0.000035
10.157978,0.065518,0.309109,0.001317
10.197785,0.012093,0.308146,-0.026304
10.227641,-0.006141,0.337996,0.021679
10.257496,0.005461,0.345454,0.059732
10.297304,0.060938,0.276697,-0.006165
10.327160,0.007011,0.282076,-0.013227
10.357015,-0.039625,0.295597,0.050817
10.396823,0.036086,0.274711,0.061207
10.426678,0.027021,0.265144,0.008121
10.456534,-0.012269,0.272234,-0.030517
10.496341,-0.006136,0.259525,-0.001260
10.526196,0.002149,0.246916,0.020245
10.566003,0.028068,0.244726,0.006687
10.595859,0.020156,0.262237,0.014144
10.625714,0.033648,0.239204,0.028202
10.665522,0.047294,0.190557,0.029889
10.695377,0.027573,0.176341,0.013150
10.725232,0.085621,0.105648,0.008029
10.765040,0.087159,0.152388,0.050191
10.794895,0.018369,0.263551,0.035869
10.824750,0.072352,0.274549,-0.047195
10.864558,-0.010514,0.188894,-0.053426
10.894413,-0.046051,0.171457,-0.002550
10.924269,-0.007219,0.131315,0.042700
10.964076,-0.008189,0.071959,0.038090
10.993931,-0.087486,0.075994,0.042384
11.023787,-0.060211,0.109742,0.046335
11.063594,0.030088,0.108809,0.005404
11.093449,-0.012343,0.105504,0.018694
11.133257,-0.031261,0.098909,0.036634
11.163112,0.028858,0.071863,0.014104
11.192967,0.026337,0.037298,0.016651
11.232775,-0.032504,0.019266,0.046168
11.262630,0.011208,0.015268,0.013948
11.292485,0.100658,0.020034,-0.026313
11.332292,0.056810,0.035004,0.016269
11.362147,0.023029,0.024081,0.043300
11.392003,0.026629,0.007369,0.001117
11.431810,0.019904,-0.022471,-0.037834
11.461665,0.018706,-0.053826,-0.029474
11.491521,0.005149,-0.083010,-0.029184
11.531328,0.033383,-0.063546,-0.056276
11.561183,0.025728,-0.067463,-0.037363
11.591039,-0.001549,-0.069939,0.001658
11.630846,0.042028,-0.077976,-0.044041
11.660701,0.039364,-0.067374,-0.047830
11.690557,-0.004372,-0.109083,-0.015632
11.730364,0.017029,-0.134799,-0.043084
11.760219,0.007190,-0.139779,-0.026896
11.800027,0.019150,-0.158348,0.017547
11.829882,0.017985,-0.158951,0.002046
11.859737,-0.004825,-0.173652,-0.013407
11.899545,-0.002171,-0.189977,0.020853
11.929400,0.002711,-0.174657,-0.002041
11.959256,0.013736,-0.174910,-0.010447
11.999063,0.006218,-0.202282,0.049413
12.040126,-0.029013,-0.258424,0.061957
12.060030,-0.013749,-0.254863,0.014135
12.099837,0.101512,-0.442034,-0.038776
12.129692,0.056082,-0.535067,0.001314
12.159548,-0.059097,-0.285812,0.124258
12.199355,-0.191572,0.302608,0.170332
12.229210,-0.149705,0.366214,-0.062256
12.269017,0.176909,-0.635591,-0.420761
12.298873,-0.208212,-0.918439,-0.371663
12.328728,-0.485937,-0.551117,0.079231
12.368535,0.083758,-0.190852,0.586625
12.398390,0.356068,-0.164199,0.092166
12.428245,0.163033,-0.340513,-0.239793
12.468054,-0.395565,-0.359835,-0.058196
12.497909,-0.208458,-0.235005,0.108673
12.527764,0.161090,-0.249365,0.030805
12.567572,0.036672,-0.314657,-0.066089
12.597427,-0.051954,-0.404522,0.038637
12.627282,0.039400,-0.444889,0.052564
12.667089,0.026920,-0.389224,-0.040530
12.696944,-0.068099,-0.287825,-0.076173
12.726789,-0.039898,-0.349242,0.021113
12.756644,0.128955,-0.456935,0.031964
12.796450,-0.049430,-0.351669,-0.091447
12.826306,-0.059608,-0.344977,-0.082017
12.866114,0.079831,-0.484114,0.032549
12.895969,-0.012362,-0.422589,-0.038461
12.925825,-0.031053,-0.394453,-0.053423
12.965632,0.036246,-0.474037,0.004673
12.995488,-0.042472,-0.471354,0.005628
13.025343,-0.094948,-0.431413,-0.031031
13.065149,0.046173,-0.452011,0.016047
13.095005,0.040074,-0.476710,0.000304
13.124861,-0.052745,-0.450324,-0.051324
13.164668,-0.026961,-0.442351,0.001079
13.194524,0.034941,-0.505731,0.006956
13.224379,-0.018663,-0.463386,-0.007423
13.264187,-0.032754,-0.483629,-0.000357
13.294042,-0.006468,-0.407240,-0.001647
13.323897,0.101061,-0.455033,0.001793
13.363705,-0.069707,-0.485068,-0.044643
13.393560,-0.071142,-0.399571,0.003786
13.423416,0.081337,-0.450318,0.000423
13.463223,-0.026871,-0.443786,-0.049261
13.493078,-0.052775,-0.476532,0.013895
13.532886,0.053106,-0.455375,0.019742
13.562741,0.088048,-0.487092,-0.046761
13.592597,-0.096514,-0.462436,-0.046524
13.632404,0.064548,-0.401384,0.044102
13.662259,0.128369,-0.439727,-0.032253
13.692115,-0.049634,-0.415797,-0.095706
13.731922,-0.071208,-0.396442,0.015967
13.761777,0.099139,-0.410889,0.033530
13.791633,0.051420,-0.394050,-0.006186
13.831440,-0.024208,-0.437239,-0.056585
13.861296,-0.021067,-0.374409,-0.012952
13.891151,0.045844,-0.401632,0.009819
13.930958,-0.021612,-0.387415,-0.026222
13.960814,-0.120628,-0.380669,-0.016124
13.990669,0.003631,-0.394079,0.002943
14.030477,0.009357,-0.358196,-0.034292
14.060332,-0.090433,-0.372276,-0.012237
14.090188,-0.013301,-0.378572,0.029134
14.129995,0.035272,-0.322497,0.034254
14.159850,-0.036881,-0.270836,-0.005816
14.189706,-0.024782,-0.263750,-0.040099
14.229513,0.008567,-0.317059,-0.088725
14.259368,-0.075168,-0.269809,-0.039482
14.299176,0.004069,-0.330565,0.086104
14.329032,0.066340,-0.343879,0.063817
14.358888,0.009282,-0.267718,-0.003501
14.398695,-0.033019,-0.235666,-0.058889
14.428550,0.057473,-0.224716,-0.034580
14.458406,0.000630,-0.212677,-0.001578
14.498213,-0.034090,-0.161297,-0.041572
14.528069,-0.026150,-0.186736,-0.071364
14.557924,0.023899,-0.190755,-0.044265
14.597731,-0.066540,-0.208153,-0.009556
14.627587,-0.216816,-0.157157,-0.067462
14.657442,-0.184596,-0.136523,-0.083719
14.697249,0.020858,-0.126712,0.043016
14.727105,0.049311,-0.109990,0.076932
14.756960,-0.070324,-0.106479,-0.007822
14.796768,-0.062248,-0.100916,-0.036911
14.826623,0.012046,-0.078544,0.004885
14.856478,0.012665,-0.052221,0.011131
14.896286,0.010513,-0.049953,0.022493
14.926141,0.002122,-0.024564,0.009756
14.965948,0.039926,-0.004950,-0.006677
14.995804,0.004390,0.005308,0.002021
15.025659,0.063661,0.030649,0.036595
15.065467,0.085807,0.018493,0.016964
15.095322,0.067657,0.012978,-0.041680
15.125177,0.002693,0.012219,-0.075582
15.164985,-0.043469,0.040372,-0.057410
15.194840,0.080834,0.077022,-0.014584
15.224696,0.137728,0.110657,0.029655
15.264503,0.011148,0.116239,0.029795
15.294358,-0.015553,0.102332,-0.035977
15.324214,-0.007245,0.138369,-0.054221
15.364021,-0.019727,0.147875,0.012441
15.393876,0.017749,0.152732,0.027633
15.423732,0.044332,0.175144,-0.017642
15.463539,-0.028817,0.195543,0.019764
15.493395,0.016476,0.177210,0.038328
15.523250,0.051737,0.211783,0.019435
15.563057,0.011180,0.274128,-0.005000
15.592913,0.031138,0.261608,0.012619
15.622768,0.029127,0.265190,-0.012117
15.662575,0.117970,0.283403,0.034616
15.692431,0.097671,0.325625,0.078510
15.732238,0.036279,0.301649,0.052677
15.762094,0.032443,0.251716,0.012667
15.791949,-0.053203,0.324184,0.012755
15.831756,-0.007985,0.320088,0.055615
15.861612,0.040069,0.305943,0.032210
15.891467,-0.101508,0.455211,0.026881
15.931274,-0.011583,0.431658,0.080455
15.961130,0.120769,0.059265,-0.117675
15.990985,-0.135623,0.370562,-0.114355
16.040756,0.515177,0.185960,0.446732
16.070612,0.154803,0.388857,0.031538
16.100467,-0.292744,0.682757,-0.318900
16.130323,-0.167399,0.822459,-0.161146
16.160178,0.368967,0.224113,0.084705
16.199985,0.047552,0.231386,0.161919
16.229841,-0.102569,0.610263,-0.010067
16.259696,0.262712,0.715834,-0.085635
16.299503,0.039399,0.351705,-0.147621
16.329357,-0.055071,0.434483,-0.014375
16.359212,0.175185,0.507512,0.105007
16.399019,0.061493,0.630746,-0.044588
16.428875,-0.076780,0.443432,-0.086008
16.468682,-0.074447,0.455156,0.045080
16.498538,0.088603,0.491107,0.077071
16.528393,0.062450,0.554126,0.040598
16.568200,0.102290,0.494073,0.004642
16.598056,-0.000836,0.498920,0.034258
16.627911,-0.062173,0.647340,0.033576
16.667718,0.127588,0.479523,0.035696
16.697574,0.018196,0.465202,-0.003205
16.727411,-0.071846,0.607473,0.018096
16.757267,0.024579,0.645111,0.037240
16.797074,0.013804,0.582250,-0.030289
16.826929,-0.064564,0.593892,0.021245
16.856785,0.078249,0.504400,0.067791
16.896592,0.046423,0.556122,0.056213
16.926448,0.092784,0.567795,0.040327
16.956303,0.151931,0.523477,0.030221
16.996110,0.131796,0.567608,0.012249
17.025966,0.049860,0.537590,0.018374
17.055821,0.034013,0.558415,-0.009909
17.095628,0.031653,0.538781,0.010869
17.125484,0.057770,0.553118,-0.003551
17.155339,0.037425,0.573231,0.043567
17.195147,-0.015468,0.491084,0.103400
17.225002,-0.026170,0.500470,0.042783
17.264809,0.033924,0.533728,0.037402
17.294665,-0.031410,0.479190,0.103566
17.324521,0.009999,0.507884,0.160843
17.364329,0.053922,0.503251,0.153456
17.394184,-0.049851,0.488387,0.064156
17.424040,0.012359,0.423781,0.021661
17.463847,0.036656,0.507931,0.054695
17.493702,0.005066,0.497447,0.097317
17.523558,0.018850,0.464233,0.056070
17.563365,-0.011351,0.471172,0.036785
17.593220,0.068639,0.357259,0.065471
17.623076,0.068029,0.352109,0.043202
17.662883,0.001652,0.529589,-0.026030
17.692739,0.059382,0.509770,-0.089858
17.722594,0.041650,0.436855,-0.100470
17.762401,-0.019415,0.431628,0.028554
17.792257,0.000540,0.396942,0.134397
17.822112,0.050976,0.333808,0.097864
17.861920,-0.031757,0.322406,-0.002165
17.891775,-0.079946,0.325365,0.074119
17.931582,0.005885,0.314000,0.071546
17.961438,-0.056012,0.337598,0.043972
17.991293,-0.029299,0.348874,0.042825
18.031100,-0.037494,0.270090,0.016147
18.060956,-0.050017,0.248645,0.016327
18.090811,-0.027669,0.274917,0.017125
18.130619,0.020773,0.255762,0.028792
18.160474,0.055718,0.244387,0.028405
18.190330,0.108628,0.217943,0.029799
18.230137,0.079413,0.230717,0.025995
18.259992,0.066701,0.225528,-0.002911
18.289848,0.006074,0.200170,-0.000275
18.329655,-0.050207,0.169558,-0.014764
18.359510,0.000565,0.155615,-0.015980
18.389366,0.040711,0.120675,0.013541
18.429173,-0.030042,0.118074,0.052794
18.459029,-0.022984,0.103625,0.042043
18.488884,0.077823,0.095415,0.023592
18.528691,0.012836,0.082491,-0.012663
18.558547,0.056001,0.047398,-0.019609
18.598354,0.020999,0.048110,-0.001215
18.628209,0.032914,0.036364,-0.008973
18.658065,0.090324,0.039059,-0.050817
18.697872,0.034159,0.025779,-0.048762
18.727728,-0.032075,0.010386,-0.025600
18.757583,0.003700,-0.055157,0.013452
18.797390,-0.019969,-0.026030,0.001244
18.827246,-0.004047,-0.017931,0.003915
18.857101,-0.010953,-0.073081,0.019666
18.896908,-0.057770,-0.136372,0.016532
18.926764,-0.006610,-0.103333,0.006386
18.956619,0.028310,-0.105446,0.017668
18.996426,-0.059055,-0.154827,-0.000047
19.026282,-0.032655,-0.165407,-0.023525
19.056137,0.041803,-0.155949,-0.016248
19.095945,0.001811,-0.198941,0.010311
19.125800,-0.025820,-0.218946,-0.030936
19.155655,-0.003805,-0.213497,-0.030226
19.195463,-0.019040,-0.257632,-0.006781
19.225318,-0.003119,-0.261003,-0.020749
19.265125,-0.036961,-0.249195,0.016669
19.294981,0.012579,-0.268116,-0.004486
19.324837,0.013387,-0.341061,-0.013230
19.364644,-0.002399,-0.326325,-0.023269
19.394499,0.011646,-0.314821,0.028412
19.424354,0.022502,-0.323639,-0.002575
19.464163,0.024572,-0.359324,-0.009191
19.494018,-0.029766,-0.341325,-0.021998
19.523873,0.015611,-0.370259,-0.031002
19.563681,-0.016891,-0.415273,-0.032282
19.593536,-0.037478,-0.343668,-0.013822
19.623392,0.063275,-0.356720,0.018113
19.663198,0.027488,-0.448722,-0.056652
19.693053,-0.042419,-0.429421,-0.055202
19.722910,0.001614,-0.407759,-0.014595
19.762717,0.066679,-0.474047,-0.027653
19.792572,0.015548,-0.475405,-0.048814
19.822428,-0.038755,-0.479723,-0.034205
19.862235,0.008423,-0.627033,-0.073056
19.892090,0.150081,-0.855978,-0.146900
19.921945,0.161719,-0.869767,-0.004304
19.961752,-0.318776,0.272679,0.134444
19.991608,0.238140,-0.043196,-0.258400
20.041386,-0.215410,-1.061384,-0.625878
20.061289,-0.854848,-0.781681,-0.326939
20.101096,-0.150182,-0.608506,0.621688
20.130952,0.529869,-0.752235,0.457427
20.160807,0.595859,-0.356466,-0.171227
20.200615,-0.204952,-0.604780,-0.188663
20.230469,-0.464825,-0.693568,0.022329
20.260324,-0.237194,-0.652222,0.127936
20.300133,0.040947,-0.473616,-0.060217
20.329986,0.031229,-0.489701,-0.125723
20.359841,0.121184,-0.796728,-0.061619
20.399649,-0.140996,-0.816738,-0.056262
20.429504,-0.179539,-0.573711,0.008029
20.459359,-0.046052,-0.496963,0.093831
20.499167,0.127922,-0.595866,-0.011035
20.529022,0.109302,-0.591099,-0.094721
20.568829,-0.072664,-0.637311,-0.129646
20.598685,-0.159291,-0.605627,-0.076798
20.628540,-0.035926,-0.643624,-0.006167
20.668347,0.033967,-0.571050,-0.005391
20.698203,0.123204,-0.663626,-0.030307
20.728052,-0.000235,-0.665203,-0.089635
20.757908,-0.171278,-0.604776,-0.028855
20.797715,-0.054624,-0.608374,0.075807
20.827570,0.055004,-0.585331,-0.021409
20.867378,-0.073740,-0.633119,-0.083824
20.897233,-0.114090,-0.639496,-0.048099
20.927089,-0.155927,-0.542989,0.021470
20.966896,0.061880,-0.674485,0.017710
20.996751,-0.042312,-0.640644,0.003131
21.026607,0.009279,-0.521116,0.014679
21.066414,0.076773,-0.582115,-0.027374
21.096269,-0.083276,-0.593252,-0.106919
21.126125,-0.129268,-0.574160,-0.072427
21.165932,-0.047227,-0.547289,0.006379
21.195788,0.010862,-0.543984,-0.023656
21.225643,-0.072281,-0.545855,-0.008042
21.265450,-0.072503,-0.464195,0.000717
21.295306,0.021921,-0.499544,0.002654
21.325161,-0.025849,-0.506037,-0.093294
21.364968,-0.134781,-0.413758,-0.061521
21.394824,-0.009658,-0.548339,0.042047
21.424679,0.081232,-0.570233,0.018043
21.464487,-0.015974,-0.454217,-0.063215
21.494342,-0.014982,-0.439344,-0.032391
21.534149,0.096754,-0.400924,0.041104
21.564005,0.056690,-0.424179,0.009948
21.593860,0.016109,-0.422286,0.003420
21.633668,-0.014013,-0.378663,0.033289
21.663523,0.026813,-0.368415,-0.027068
21.693379,-0.025266,-0.361054,-0.048135
21.733186,-0.080667,-0.340019,0.001204
